id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,remix_dict,track_side_code,participant_id,participant_id_unique,audio_path
ES_002_14,14,LittleLeft,0 days 00:04:32.550000,0 days 00:04:34.170000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_14,0 days 00:00:01.620000,{1: [1]},l,3,3,fragments-short/ES_002_14.wav
ES_002_16,16,LittleLeft,0 days 00:04:36.025000,0 days 00:04:37.385000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_16,0 days 00:00:01.360000,{1: [1]},l,3,3,fragments-short/ES_002_16.wav
ES_002_22,22,LittleLeft,0 days 00:05:27.025000,0 days 00:05:28.075000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_22,0 days 00:00:01.050000,{1: [1]},l,3,3,fragments-short/ES_002_22.wav
ES_002_24,24,LittleLeft,0 days 00:05:56.615000,0 days 00:05:57.075000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_24,0 days 00:00:00.460000,{1: [1]},l,3,3,fragments-short/ES_002_24.wav
ES_002_25,25,LittleLeft,0 days 00:06:47.070000,0 days 00:06:48.490000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_25,0 days 00:00:01.420000,{1: [1]},l,3,3,fragments-short/ES_002_25.wav
ES_002_26,26,LittleLeft,0 days 00:06:48.560000,0 days 00:06:50.100000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_26,0 days 00:00:01.540000,{1: [1]},l,3,3,fragments-short/ES_002_26.wav
ES_002_30,30,LittleLeft,0 days 00:11:07.495000,0 days 00:11:08.295000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_30,0 days 00:00:00.800000,{1: [1]},l,3,3,fragments-short/ES_002_30.wav
ES_002_32,32,LittleLeft,0 days 00:11:15.315000,0 days 00:11:17.195000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_32,0 days 00:00:01.880000,{1: [1]},l,3,3,fragments-short/ES_002_32.wav
ES_002_33,33,LittleLeft,0 days 00:11:17.205000,0 days 00:11:18.475000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_33,0 days 00:00:01.270000,{1: [1]},l,3,3,fragments-short/ES_002_33.wav
ES_002_35,35,LittleLeft,0 days 00:11:27.295000,0 days 00:11:29.065000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_35,0 days 00:00:01.770000,{1: [1]},l,3,3,fragments-short/ES_002_35.wav
ES_002_37,37,LittleLeft,0 days 00:11:54.285000,0 days 00:11:54.895000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_37,0 days 00:00:00.610000,{1: [1]},l,3,3,fragments-short/ES_002_37.wav
ES_002_38,38,LittleLeft,0 days 00:11:55.760000,0 days 00:11:57.360000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_38,0 days 00:00:01.600000,{1: [1]},l,3,3,fragments-short/ES_002_38.wav
ES_002_41,41,LittleLeft,0 days 00:12:24.100000,0 days 00:12:26.430000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_41,0 days 00:00:02.330000,{1: [1]},l,3,3,fragments-short/ES_002_41.wav
ES_002_43,43,LittleLeft,0 days 00:12:30.395000,0 days 00:12:30.895000,ES_002,EN_002,ES,EN,recordings/ES_002.wav,OG,3,4,3,4,EN_002_43,0 days 00:00:00.500000,{1: [1]},l,3,3,fragments-short/ES_002_43.wav
EN_002_1,1,LittleRight,0 days 00:00:29.615000,0 days 00:00:30.715000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_1,0 days 00:00:01.100000,{1: [2]},r,4,4,fragments-short/EN_002_1.wav
EN_002_4,4,LittleRight,0 days 00:03:56.885000,0 days 00:03:58.145000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_4,0 days 00:00:01.260000,{1: [2]},r,4,4,fragments-short/EN_002_4.wav
EN_002_6,6,LittleRight,0 days 00:06:45.225000,0 days 00:06:47.095000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_6,0 days 00:00:01.870000,{1: [2]},r,4,4,fragments-short/EN_002_6.wav
EN_002_8,8,LittleRight,0 days 00:09:50.745000,0 days 00:09:53.515000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_8,0 days 00:00:02.770000,{1: [2]},r,4,4,fragments-short/EN_002_8.wav
EN_002_10,10,LittleRight,0 days 00:09:54.985000,0 days 00:09:55.635000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_10,0 days 00:00:00.650000,{1: [2]},r,4,4,fragments-short/EN_002_10.wav
EN_002_11,11,LittleRight,0 days 00:12:14.610000,0 days 00:12:18.550000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_11,0 days 00:00:03.940000,{1: [2]},r,4,4,fragments-short/EN_002_11.wav
EN_002_12,12,LittleRight,0 days 00:12:18.590000,0 days 00:12:21.070000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_12,0 days 00:00:02.480000,{1: [2]},r,4,4,fragments-short/EN_002_12.wav
EN_002_15,15,LittleRight,0 days 00:14:36.150000,0 days 00:14:37.310000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_15,0 days 00:00:01.160000,{1: [2]},r,4,4,fragments-short/EN_002_15.wav
EN_002_17,17,LittleRight,0 days 00:14:38.400000,0 days 00:14:39.160000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_17,0 days 00:00:00.760000,{1: [2]},r,4,4,fragments-short/EN_002_17.wav
EN_002_18,18,LittleRight,0 days 00:16:07.460000,0 days 00:16:08.407000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_18,0 days 00:00:00.947000,{1: [2]},r,4,4,fragments-short/EN_002_18.wav
EN_002_20,20,LittleRight,0 days 00:16:08.407000,0 days 00:16:09.887000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_20,0 days 00:00:01.480000,{1: [2]},r,4,4,fragments-short/EN_002_20.wav
EN_002_21,21,LittleRight,0 days 00:17:51.475000,0 days 00:17:52.615000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_21,0 days 00:00:01.140000,{1: [2]},r,4,4,fragments-short/EN_002_21.wav
EN_002_23,23,LittleRight,0 days 00:19:43.750000,0 days 00:19:45.670000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_23,0 days 00:00:01.920000,{1: [2]},r,4,4,fragments-short/EN_002_23.wav
EN_002_27,27,LittleRight,0 days 00:22:37.860000,0 days 00:22:38.910000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_27,0 days 00:00:01.050000,{1: [2]},r,4,4,fragments-short/EN_002_27.wav
EN_002_28,28,LittleRight,0 days 00:28:48.250000,0 days 00:28:50.120000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_28,0 days 00:00:01.870000,{1: [2]},r,4,4,fragments-short/EN_002_28.wav
EN_002_29,29,LittleRight,0 days 00:28:50.130000,0 days 00:28:51.170000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_29,0 days 00:00:01.040000,{1: [2]},r,4,4,fragments-short/EN_002_29.wav
EN_002_31,31,LittleRight,0 days 00:28:51.920000,0 days 00:28:53.410000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_31,0 days 00:00:01.490000,{1: [2]},r,4,4,fragments-short/EN_002_31.wav
EN_002_34,34,LittleRight,0 days 00:32:22.480000,0 days 00:32:25.460000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_34,0 days 00:00:02.980000,{1: [2]},r,4,4,fragments-short/EN_002_34.wav
EN_002_36,36,LittleRight,0 days 00:34:00.920000,0 days 00:34:03.090000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_36,0 days 00:00:02.170000,{1: [2]},r,4,4,fragments-short/EN_002_36.wav
EN_002_39,39,LittleRight,0 days 00:35:11.420000,0 days 00:35:13.050000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_39,0 days 00:00:01.630000,{1: [2]},r,4,4,fragments-short/EN_002_39.wav
EN_002_40,40,LittleRight,0 days 00:36:12.590000,0 days 00:36:14.240000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_40,0 days 00:00:01.650000,{1: [2]},r,4,4,fragments-short/EN_002_40.wav
EN_002_42,42,LittleRight,0 days 00:40:34.440000,0 days 00:40:37.160000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_42,0 days 00:00:02.720000,{1: [2]},r,4,4,fragments-short/EN_002_42.wav
EN_002_2,2,LittleLeft,0 days 00:00:30.735000,0 days 00:00:31.465000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_2,0 days 00:00:00.730000,{1: [1]},l,3,3,fragments-short/EN_002_2.wav
EN_002_3,3,LittleLeft,0 days 00:01:53.070000,0 days 00:01:54.320000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_3,0 days 00:00:01.250000,{1: [1]},l,3,3,fragments-short/EN_002_3.wav
EN_002_5,5,LittleLeft,0 days 00:03:58.155000,0 days 00:03:59.145000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_5,0 days 00:00:00.990000,{1: [1]},l,3,3,fragments-short/EN_002_5.wav
EN_002_7,7,LittleLeft,0 days 00:06:47.120000,0 days 00:06:49.320000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_7,0 days 00:00:02.200000,{1: [1]},l,3,3,fragments-short/EN_002_7.wav
EN_002_9,9,LittleLeft,0 days 00:09:53.525000,0 days 00:09:54.965000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_9,0 days 00:00:01.440000,{1: [1]},l,3,3,fragments-short/EN_002_9.wav
EN_002_13,13,LittleLeft,0 days 00:12:21.110000,0 days 00:12:22.510000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_13,0 days 00:00:01.400000,{1: [1]},l,3,3,fragments-short/EN_002_13.wav
EN_002_14,14,LittleLeft,0 days 00:13:17.140000,0 days 00:13:18.760000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_14,0 days 00:00:01.620000,{1: [1]},l,3,3,fragments-short/EN_002_14.wav
EN_002_16,16,LittleLeft,0 days 00:14:37.320000,0 days 00:14:38.430000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_16,0 days 00:00:01.110000,{1: [1]},l,3,3,fragments-short/EN_002_16.wav
EN_002_22,22,LittleLeft,0 days 00:17:52.605000,0 days 00:17:53.855000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_22,0 days 00:00:01.250000,{1: [1]},l,3,3,fragments-short/EN_002_22.wav
EN_002_24,24,LittleLeft,0 days 00:19:45.640000,0 days 00:19:46.380000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_24,0 days 00:00:00.740000,{1: [1]},l,3,3,fragments-short/EN_002_24.wav
EN_002_25,25,LittleLeft,0 days 00:21:05.530000,0 days 00:21:06.880000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_25,0 days 00:00:01.350000,{1: [1]},l,3,3,fragments-short/EN_002_25.wav
EN_002_26,26,LittleLeft,0 days 00:21:06.890000,0 days 00:21:07.860000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_26,0 days 00:00:00.970000,{1: [1]},l,3,3,fragments-short/EN_002_26.wav
EN_002_30,30,LittleLeft,0 days 00:28:51.190000,0 days 00:28:51.910000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_30,0 days 00:00:00.720000,{1: [1]},l,3,3,fragments-short/EN_002_30.wav
EN_002_32,32,LittleLeft,0 days 00:30:46.190000,0 days 00:30:47.940000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_32,0 days 00:00:01.750000,{1: [1]},l,3,3,fragments-short/EN_002_32.wav
EN_002_33,33,LittleLeft,0 days 00:30:48.030000,0 days 00:30:49.520000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_33,0 days 00:00:01.490000,{1: [1]},l,3,3,fragments-short/EN_002_33.wav
EN_002_35,35,LittleLeft,0 days 00:32:25.340000,0 days 00:32:26.720000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_35,0 days 00:00:01.380000,{1: [1]},l,3,3,fragments-short/EN_002_35.wav
EN_002_37,37,LittleLeft,0 days 00:34:00.230000,0 days 00:34:00.920000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_37,0 days 00:00:00.690000,{1: [1]},l,3,3,fragments-short/EN_002_37.wav
EN_002_38,38,LittleLeft,0 days 00:34:02.880000,0 days 00:34:04.110000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_38,0 days 00:00:01.230000,{1: [1]},l,3,3,fragments-short/EN_002_38.wav
EN_002_41,41,LittleLeft,0 days 00:40:31.630000,0 days 00:40:34.450000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_41,0 days 00:00:02.820000,{1: [1]},l,3,3,fragments-short/EN_002_41.wav
EN_002_43,43,LittleLeft,0 days 00:40:37.185000,0 days 00:40:37.765000,EN_002,ES_002,EN,ES,recordings/EN_002.wav,RE,3,4,3,4,ES_002_43,0 days 00:00:00.580000,{1: [1]},l,3,3,fragments-short/EN_002_43.wav
ES_003_7,7,LittleRight,0 days 00:01:11.265000,0 days 00:01:12.055000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_7,0 days 00:00:00.790000,{1: [2]},r,6,6,fragments-short/ES_003_7.wav
ES_003_18,18,LittleRight,0 days 00:03:50.990000,0 days 00:03:51.920000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_18,0 days 00:00:00.930000,{1: [2]},r,6,6,fragments-short/ES_003_18.wav
ES_003_22,22,LittleRight,0 days 00:05:20.830000,0 days 00:05:23.420000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_22,0 days 00:00:02.590000,{1: [2]},r,6,6,fragments-short/ES_003_22.wav
ES_003_24,24,LittleRight,0 days 00:05:40.390000,0 days 00:05:41.620000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_24,0 days 00:00:01.230000,{1: [2]},r,6,6,fragments-short/ES_003_24.wav
ES_003_28,28,LittleRight,0 days 00:05:48.904000,0 days 00:05:49.704000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_28,0 days 00:00:00.800000,{1: [2]},r,6,6,fragments-short/ES_003_28.wav
ES_003_29,29,LittleRight,0 days 00:05:56.169000,0 days 00:05:57.359000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_29,0 days 00:00:01.190000,{1: [2]},r,6,6,fragments-short/ES_003_29.wav
ES_003_38,38,LittleRight,0 days 00:07:50.330000,0 days 00:07:51.810000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_38,0 days 00:00:01.480000,{1: [2]},r,6,6,fragments-short/ES_003_38.wav
ES_003_39,39,LittleRight,0 days 00:07:52.095000,0 days 00:07:54.235000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_39,0 days 00:00:02.140000,{1: [2]},r,6,6,fragments-short/ES_003_39.wav
ES_003_1,1,LittleLeft,0 days 00:00:11.680000,0 days 00:00:12.930000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_1,0 days 00:00:01.250000,{1: [1]},l,5,5,fragments-short/ES_003_1.wav
ES_003_2,2,LittleLeft,0 days 00:00:43.095000,0 days 00:00:44.405000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_2,0 days 00:00:01.310000,{1: [1]},l,5,5,fragments-short/ES_003_2.wav
ES_003_3,3,LittleLeft,0 days 00:01:03.825000,0 days 00:01:04.485000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_3,0 days 00:00:00.660000,{1: [1]},l,5,5,fragments-short/ES_003_3.wav
ES_003_4,4,LittleLeft,0 days 00:01:04.500000,0 days 00:01:06.370000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_4,0 days 00:00:01.870000,{1: [1]},l,5,5,fragments-short/ES_003_4.wav
ES_003_5,5,LittleLeft,0 days 00:01:06.390000,0 days 00:01:08.980000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_5,0 days 00:00:02.590000,{1: [1]},l,5,5,fragments-short/ES_003_5.wav
ES_003_6,6,LittleLeft,0 days 00:01:10.015000,0 days 00:01:11.265000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_6,0 days 00:00:01.250000,{1: [1]},l,5,5,fragments-short/ES_003_6.wav
ES_003_8,8,LittleLeft,0 days 00:01:12.065000,0 days 00:01:14.985000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_8,0 days 00:00:02.920000,{1: [1]},l,5,5,fragments-short/ES_003_8.wav
ES_003_9,9,LittleLeft,0 days 00:01:18.975000,0 days 00:01:20.605000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_9,0 days 00:00:01.630000,{1: [1]},l,5,5,fragments-short/ES_003_9.wav
ES_003_10,10,LittleLeft,0 days 00:01:41.125000,0 days 00:01:43.465000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_10,0 days 00:00:02.340000,{1: [1]},l,5,5,fragments-short/ES_003_10.wav
ES_003_11,11,LittleLeft,0 days 00:01:43.475000,0 days 00:01:44.425000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_11,0 days 00:00:00.950000,{1: [1]},l,5,5,fragments-short/ES_003_11.wav
ES_003_12,12,LittleLeft,0 days 00:02:14.365000,0 days 00:02:15.415000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_12,0 days 00:00:01.050000,{1: [1]},l,5,5,fragments-short/ES_003_12.wav
ES_003_13,13,LittleLeft,0 days 00:02:15.435000,0 days 00:02:18.995000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_13,0 days 00:00:03.560000,{1: [1]},l,5,5,fragments-short/ES_003_13.wav
ES_003_14,14,LittleLeft,0 days 00:02:19.010000,0 days 00:02:21.760000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_14,0 days 00:00:02.750000,{1: [1]},l,5,5,fragments-short/ES_003_14.wav
ES_003_15,15,LittleLeft,0 days 00:02:41,0 days 00:02:44.230000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_15,0 days 00:00:03.230000,{1: [1]},l,5,5,fragments-short/ES_003_15.wav
ES_003_16,16,LittleLeft,0 days 00:02:52.580000,0 days 00:02:53.530000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_16,0 days 00:00:00.950000,{1: [1]},l,5,5,fragments-short/ES_003_16.wav
ES_003_17,17,LittleLeft,0 days 00:03:48.220000,0 days 00:03:50.990000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_17,0 days 00:00:02.770000,{1: [1]},l,5,5,fragments-short/ES_003_17.wav
ES_003_19,19,LittleLeft,0 days 00:03:51,0 days 00:03:51.920000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_19,0 days 00:00:00.920000,{1: [1]},l,5,5,fragments-short/ES_003_19.wav
ES_003_20,20,LittleLeft,0 days 00:03:51.935000,0 days 00:03:53.215000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_20,0 days 00:00:01.280000,{1: [1]},l,5,5,fragments-short/ES_003_20.wav
ES_003_21,21,LittleLeft,0 days 00:04:06.930000,0 days 00:04:08.310000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_21,0 days 00:00:01.380000,{1: [1]},l,5,5,fragments-short/ES_003_21.wav
ES_003_23,23,LittleLeft,0 days 00:05:39.135000,0 days 00:05:40.395000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_23,0 days 00:00:01.260000,{1: [1]},l,5,5,fragments-short/ES_003_23.wav
ES_003_25,25,LittleLeft,0 days 00:05:44.894000,0 days 00:05:46.004000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_25,0 days 00:00:01.110000,{1: [1]},l,5,5,fragments-short/ES_003_25.wav
ES_003_26,26,LittleLeft,0 days 00:05:46.004000,0 days 00:05:47.064000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_26,0 days 00:00:01.060000,{1: [1]},l,5,5,fragments-short/ES_003_26.wav
ES_003_27,27,LittleLeft,0 days 00:05:47.079000,0 days 00:05:48.259000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_27,0 days 00:00:01.180000,{1: [1]},l,5,5,fragments-short/ES_003_27.wav
ES_003_30,30,LittleLeft,0 days 00:05:57.179000,0 days 00:05:58.749000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_30,0 days 00:00:01.570000,{1: [1]},l,5,5,fragments-short/ES_003_30.wav
ES_003_31,31,LittleLeft,0 days 00:06:16.059000,0 days 00:06:17.539000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_31,0 days 00:00:01.480000,{1: [1]},l,5,5,fragments-short/ES_003_31.wav
ES_003_32,32,LittleLeft,0 days 00:06:17.674000,0 days 00:06:19.134000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_32,0 days 00:00:01.460000,{1: [1]},l,5,5,fragments-short/ES_003_32.wav
ES_003_33,33,LittleLeft,0 days 00:06:23.194000,0 days 00:06:24.759000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_33,0 days 00:00:01.565000,{1: [1]},l,5,5,fragments-short/ES_003_33.wav
ES_003_34,34,LittleLeft,0 days 00:06:24.759000,0 days 00:06:26.889000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_34,0 days 00:00:02.130000,{1: [1]},l,5,5,fragments-short/ES_003_34.wav
ES_003_35,35,LittleLeft,0 days 00:06:31.289000,0 days 00:06:32.379000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_35,0 days 00:00:01.090000,{1: [1]},l,5,5,fragments-short/ES_003_35.wav
ES_003_36,36,LittleLeft,0 days 00:06:32.399000,0 days 00:06:34.609000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_36,0 days 00:00:02.210000,{1: [1]},l,5,5,fragments-short/ES_003_36.wav
ES_003_37,37,LittleLeft,0 days 00:06:34.619000,0 days 00:06:36.359000,ES_003,EN_003,ES,EN,recordings/ES_003.wav,OG,5,6,5,6,EN_003_37,0 days 00:00:01.740000,{1: [1]},l,5,5,fragments-short/ES_003_37.wav
EN_003_7,7,LittleRight,0 days 00:08:12.095000,0 days 00:08:12.985000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_7,0 days 00:00:00.890000,{1: [2]},r,6,6,fragments-short/EN_003_7.wav
EN_003_18,18,LittleRight,0 days 00:18:27.695000,0 days 00:18:28.565000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_18,0 days 00:00:00.870000,{1: [2]},r,6,6,fragments-short/EN_003_18.wav
EN_003_22,22,LittleRight,0 days 00:25:49.690000,0 days 00:25:52.800000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_22,0 days 00:00:03.110000,{1: [2]},r,6,6,fragments-short/EN_003_22.wav
EN_003_24,24,LittleRight,0 days 00:26:53.165000,0 days 00:26:54.615000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_24,0 days 00:00:01.450000,{1: [2]},r,6,6,fragments-short/EN_003_24.wav
EN_003_28,28,LittleRight,0 days 00:28:29.200000,0 days 00:28:30.400000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_28,0 days 00:00:01.200000,{1: [2]},r,6,6,fragments-short/EN_003_28.wav
EN_003_29,29,LittleRight,0 days 00:29:46.695000,0 days 00:29:48.125000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_29,0 days 00:00:01.430000,{1: [2]},r,6,6,fragments-short/EN_003_29.wav
EN_003_38,38,LittleRight,0 days 00:34:37.800000,0 days 00:34:38.945000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_38,0 days 00:00:01.145000,{1: [2]},r,6,6,fragments-short/EN_003_38.wav
EN_003_39,39,LittleRight,0 days 00:34:38.945000,0 days 00:34:41.115000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_39,0 days 00:00:02.170000,{1: [2]},r,6,6,fragments-short/EN_003_39.wav
EN_003_1,1,LittleLeft,0 days 00:01:44.870000,0 days 00:01:46.010000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_1,0 days 00:00:01.140000,{1: [1]},l,5,5,fragments-short/EN_003_1.wav
EN_003_2,2,LittleLeft,0 days 00:04:14.260000,0 days 00:04:15.940000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_2,0 days 00:00:01.680000,{1: [1]},l,5,5,fragments-short/EN_003_2.wav
EN_003_3,3,LittleLeft,0 days 00:06:03.225000,0 days 00:06:04.205000,EN_003,ES_003,EN,ES,recordings/EN_003.wav,RE,5,6,5,6,ES_003_3,0 days 00:00:00.980000,{1: [1]},l,5,5,fragments-short/EN_003_3.wav
