id,participant_id,participant_id_unique,lang_code,conv_id,original_or_reenacted,time_start,time_end,duration,trans_id
EN_003_24,6,6,EN,EN_003,RE,0 days 00:26:53.165000,0 days 00:26:54.615000,0 days 00:00:01.450000,ES_003_24
EN_003_28,6,6,EN,EN_003,RE,0 days 00:28:29.200000,0 days 00:28:30.400000,0 days 00:00:01.200000,ES_003_28
EN_003_29,6,6,EN,EN_003,RE,0 days 00:29:46.695000,0 days 00:29:48.125000,0 days 00:00:01.430000,ES_003_29
EN_003_38,6,6,EN,EN_003,RE,0 days 00:34:37.800000,0 days 00:34:38.945000,0 days 00:00:01.145000,ES_003_38
EN_003_39,6,6,EN,EN_003,RE,0 days 00:34:38.945000,0 days 00:34:41.115000,0 days 00:00:02.170000,ES_003_39
EN_003_1,5,5,EN,EN_003,RE,0 days 00:01:44.870000,0 days 00:01:46.010000,0 days 00:00:01.140000,ES_003_1
EN_003_2,5,5,EN,EN_003,RE,0 days 00:04:14.260000,0 days 00:04:15.940000,0 days 00:00:01.680000,ES_003_2
EN_003_3,5,5,EN,EN_003,RE,0 days 00:06:03.225000,0 days 00:06:04.205000,0 days 00:00:00.980000,ES_003_3
EN_003_4,5,5,EN,EN_003,RE,0 days 00:06:04.275000,0 days 00:06:06.515000,0 days 00:00:02.240000,ES_003_4
EN_003_5,5,5,EN,EN_003,RE,0 days 00:06:06.635000,0 days 00:06:09.065000,0 days 00:00:02.430000,ES_003_5
EN_003_6,5,5,EN,EN_003,RE,0 days 00:08:10.345000,0 days 00:08:12.065000,0 days 00:00:01.720000,ES_003_6
EN_003_8,5,5,EN,EN_003,RE,0 days 00:08:12.990000,0 days 00:08:15.490000,0 days 00:00:02.500000,ES_003_8
EN_003_9,5,5,EN,EN_003,RE,0 days 00:09:14.890000,0 days 00:09:16.470000,0 days 00:00:01.580000,ES_003_9
EN_003_10,5,5,EN,EN_003,RE,0 days 00:10:42.840000,0 days 00:10:44.660000,0 days 00:00:01.820000,ES_003_10
EN_003_11,5,5,EN,EN_003,RE,0 days 00:10:44.660000,0 days 00:10:45.640000,0 days 00:00:00.980000,ES_003_11
EN_003_12,5,5,EN,EN_003,RE,0 days 00:12:43.300000,0 days 00:12:44.860000,0 days 00:00:01.560000,ES_003_12
EN_003_13,5,5,EN,EN_003,RE,0 days 00:12:44.870000,0 days 00:12:46.750000,0 days 00:00:01.880000,ES_003_13
EN_003_14,5,5,EN,EN_003,RE,0 days 00:12:46.770000,0 days 00:12:49.180000,0 days 00:00:02.410000,ES_003_14
EN_003_15,5,5,EN,EN_003,RE,0 days 00:14:52.880000,0 days 00:14:57.180000,0 days 00:00:04.300000,ES_003_15
EN_003_16,5,5,EN,EN_003,RE,0 days 00:15:40.330000,0 days 00:15:41.680000,0 days 00:00:01.350000,ES_003_16
EN_003_17,5,5,EN,EN_003,RE,0 days 00:18:25.800000,0 days 00:18:27.680000,0 days 00:00:01.880000,ES_003_17
EN_003_19,5,5,EN,EN_003,RE,0 days 00:18:27.700000,0 days 00:18:29.260000,0 days 00:00:01.560000,ES_003_19
EN_003_20,5,5,EN,EN_003,RE,0 days 00:18:29.260000,0 days 00:18:30.120000,0 days 00:00:00.860000,ES_003_20
EN_003_21,5,5,EN,EN_003,RE,0 days 00:20:17.490000,0 days 00:20:19.360000,0 days 00:00:01.870000,ES_003_21
EN_003_23,5,5,EN,EN_003,RE,0 days 00:26:51.755000,0 days 00:26:53.155000,0 days 00:00:01.400000,ES_003_23
EN_003_25,5,5,EN,EN_003,RE,0 days 00:28:00.070000,0 days 00:28:00.760000,0 days 00:00:00.690000,ES_003_25
EN_003_26,5,5,EN,EN_003,RE,0 days 00:28:00.770000,0 days 00:28:01.620000,0 days 00:00:00.850000,ES_003_26
EN_003_27,5,5,EN,EN_003,RE,0 days 00:28:01.620000,0 days 00:28:03.280000,0 days 00:00:01.660000,ES_003_27
EN_003_30,5,5,EN,EN_003,RE,0 days 00:29:48.140000,0 days 00:29:48.950000,0 days 00:00:00.810000,ES_003_30
EN_003_31,5,5,EN,EN_003,RE,0 days 00:30:46.940000,0 days 00:30:48.290000,0 days 00:00:01.350000,ES_003_31
EN_003_32,5,5,EN,EN_003,RE,0 days 00:30:48.315000,0 days 00:30:49.345000,0 days 00:00:01.030000,ES_003_32
EN_003_33,5,5,EN,EN_003,RE,0 days 00:31:40.300000,0 days 00:31:41.780000,0 days 00:00:01.480000,ES_003_33
EN_003_34,5,5,EN,EN_003,RE,0 days 00:31:41.780000,0 days 00:31:43.770000,0 days 00:00:01.990000,ES_003_34
EN_003_35,5,5,EN,EN_003,RE,0 days 00:32:46.330000,0 days 00:32:47.400000,0 days 00:00:01.070000,ES_003_35
EN_003_36,5,5,EN,EN_003,RE,0 days 00:32:47.555000,0 days 00:32:49.815000,0 days 00:00:02.260000,ES_003_36
EN_003_37,5,5,EN,EN_003,RE,0 days 00:32:49.825000,0 days 00:32:51.595000,0 days 00:00:01.770000,ES_003_37
ES_004_3,8,3,ES,ES_004,OG,0 days 00:00:26.765000,0 days 00:00:27.675000,0 days 00:00:00.910000,EN_004_3
ES_004_6,8,3,ES,ES_004,OG,0 days 00:00:33.810000,0 days 00:00:34.420000,0 days 00:00:00.610000,EN_004_6
ES_004_8,8,3,ES,ES_004,OG,0 days 00:00:35.115000,0 days 00:00:35.855000,0 days 00:00:00.740000,EN_004_8
ES_004_13,8,3,ES,ES_004,OG,0 days 00:01:12.320000,0 days 00:01:13.610000,0 days 00:00:01.290000,EN_004_13
ES_004_15,8,3,ES,ES_004,OG,0 days 00:01:13.675000,0 days 00:01:14.325000,0 days 00:00:00.650000,EN_004_15
ES_004_16,8,3,ES,ES_004,OG,0 days 00:01:22.490000,0 days 00:01:23.410000,0 days 00:00:00.920000,EN_004_16
ES_004_22,8,3,ES,ES_004,OG,0 days 00:02:00.865000,0 days 00:02:01.735000,0 days 00:00:00.870000,EN_004_22
ES_004_23,8,3,ES,ES_004,OG,0 days 00:02:10.055000,0 days 00:02:11.195000,0 days 00:00:01.140000,EN_004_23
ES_004_25,8,3,ES,ES_004,OG,0 days 00:02:11.990000,0 days 00:02:12.620000,0 days 00:00:00.630000,EN_004_25
ES_004_26,8,3,ES,ES_004,OG,0 days 00:02:17.015000,0 days 00:02:17.975000,0 days 00:00:00.960000,EN_004_26
ES_004_30,8,3,ES,ES_004,OG,0 days 00:02:37.955000,0 days 00:02:39.955000,0 days 00:00:02,EN_004_30
ES_004_32,8,3,ES,ES_004,OG,0 days 00:02:43.120000,0 days 00:02:43.950000,0 days 00:00:00.830000,EN_004_32
ES_004_34,8,3,ES,ES_004,OG,0 days 00:03:33,0 days 00:03:35.470000,0 days 00:00:02.470000,EN_004_34
ES_004_37,8,3,ES,ES_004,OG,0 days 00:04:15.685000,0 days 00:04:16.265000,0 days 00:00:00.580000,EN_004_37
ES_004_39,8,3,ES,ES_004,OG,0 days 00:04:30.795000,0 days 00:04:31.825000,0 days 00:00:01.030000,EN_004_39
ES_004_42,8,3,ES,ES_004,OG,0 days 00:04:36.870000,0 days 00:04:38.940000,0 days 00:00:02.070000,EN_004_42
ES_004_43,8,3,ES,ES_004,OG,0 days 00:04:38.950000,0 days 00:04:40.300000,0 days 00:00:01.350000,EN_004_43
ES_004_45,8,3,ES,ES_004,OG,0 days 00:04:46.720000,0 days 00:04:47.810000,0 days 00:00:01.090000,EN_004_45
ES_004_46,8,3,ES,ES_004,OG,0 days 00:05:01.565000,0 days 00:05:03.665000,0 days 00:00:02.100000,EN_004_46
ES_004_1,7,7,ES,ES_004,OG,0 days 00:00:24.135000,0 days 00:00:24.935000,0 days 00:00:00.800000,EN_004_1
ES_004_2,7,7,ES,ES_004,OG,0 days 00:00:24.940000,0 days 00:00:26.720000,0 days 00:00:01.780000,EN_004_2
ES_004_4,7,7,ES,ES_004,OG,0 days 00:00:27.675000,0 days 00:00:29.805000,0 days 00:00:02.130000,EN_004_4
ES_004_5,7,7,ES,ES_004,OG,0 days 00:00:30.890000,0 days 00:00:33.810000,0 days 00:00:02.920000,EN_004_5
ES_004_7,7,7,ES,ES_004,OG,0 days 00:00:34.410000,0 days 00:00:35.110000,0 days 00:00:00.700000,EN_004_7
ES_004_9,7,7,ES,ES_004,OG,0 days 00:00:35.830000,0 days 00:00:36.250000,0 days 00:00:00.420000,EN_004_9
ES_004_10,7,7,ES,ES_004,OG,0 days 00:00:41.255000,0 days 00:00:43.335000,0 days 00:00:02.080000,EN_004_10
ES_004_11,7,7,ES,ES_004,OG,0 days 00:00:43.990000,0 days 00:00:46.040000,0 days 00:00:02.050000,EN_004_11
ES_004_12,7,7,ES,ES_004,OG,0 days 00:00:53.690000,0 days 00:00:55.400000,0 days 00:00:01.710000,EN_004_12
ES_004_14,7,7,ES,ES_004,OG,0 days 00:01:13.400000,0 days 00:01:13.760000,0 days 00:00:00.360000,EN_004_14
ES_004_17,7,7,ES,ES_004,OG,0 days 00:01:23.395000,0 days 00:01:24.555000,0 days 00:00:01.160000,EN_004_17
ES_004_18,7,7,ES,ES_004,OG,0 days 00:01:31.930000,0 days 00:01:34.840000,0 days 00:00:02.910000,EN_004_18
ES_004_19,7,7,ES,ES_004,OG,0 days 00:01:37.600000,0 days 00:01:38.780000,0 days 00:00:01.180000,EN_004_19
ES_004_20,7,7,ES,ES_004,OG,0 days 00:01:38.815000,0 days 00:01:40.705000,0 days 00:00:01.890000,EN_004_20
ES_004_21,7,7,ES,ES_004,OG,0 days 00:01:59.140000,0 days 00:02:00.900000,0 days 00:00:01.760000,EN_004_21
ES_004_24,7,7,ES,ES_004,OG,0 days 00:02:11.210000,0 days 00:02:12,0 days 00:00:00.790000,EN_004_24
ES_004_27,7,7,ES,ES_004,OG,0 days 00:02:19.010000,0 days 00:02:20.150000,0 days 00:00:01.140000,EN_004_27
ES_004_28,7,7,ES,ES_004,OG,0 days 00:02:23.600000,0 days 00:02:24.550000,0 days 00:00:00.950000,EN_004_28
ES_004_29,7,7,ES,ES_004,OG,0 days 00:02:37.075000,0 days 00:02:38.305000,0 days 00:00:01.230000,EN_004_29
ES_004_31,7,7,ES,ES_004,OG,0 days 00:02:39.755000,0 days 00:02:41.415000,0 days 00:00:01.660000,EN_004_31
ES_004_33,7,7,ES,ES_004,OG,0 days 00:02:43.960000,0 days 00:02:46.960000,0 days 00:00:03,EN_004_33
ES_004_35,7,7,ES,ES_004,OG,0 days 00:03:35.680000,0 days 00:03:36.870000,0 days 00:00:01.190000,EN_004_35
ES_004_36,7,7,ES,ES_004,OG,0 days 00:04:13.665000,0 days 00:04:15.655000,0 days 00:00:01.990000,EN_004_36
ES_004_38,7,7,ES,ES_004,OG,0 days 00:04:16.275000,0 days 00:04:16.855000,0 days 00:00:00.580000,EN_004_38
ES_004_40,7,7,ES,ES_004,OG,0 days 00:04:31.795000,0 days 00:04:33.945000,0 days 00:00:02.150000,EN_004_40
ES_004_41,7,7,ES,ES_004,OG,0 days 00:04:35.525000,0 days 00:04:37.085000,0 days 00:00:01.560000,EN_004_41
ES_004_44,7,7,ES,ES_004,OG,0 days 00:04:44.415000,0 days 00:04:46.695000,0 days 00:00:02.280000,EN_004_44
ES_004_47,7,7,ES,ES_004,OG,0 days 00:05:03.650000,0 days 00:05:04.120000,0 days 00:00:00.470000,EN_004_47
ES_004_48,7,7,ES,ES_004,OG,0 days 00:06:20.575000,0 days 00:06:22.655000,0 days 00:00:02.080000,EN_004_48
EN_004_3,8,3,EN,EN_004,RE,0 days 00:01:05.990000,0 days 00:01:06.770000,0 days 00:00:00.780000,ES_004_3
EN_004_6,8,3,EN,EN_004,RE,0 days 00:02:46.980000,0 days 00:02:47.900000,0 days 00:00:00.920000,ES_004_6
EN_004_8,8,3,EN,EN_004,RE,0 days 00:02:48.740000,0 days 00:02:49.540000,0 days 00:00:00.800000,ES_004_8
EN_004_13,8,3,EN,EN_004,RE,0 days 00:10:26.025000,0 days 00:10:27.125000,0 days 00:00:01.100000,ES_004_13
EN_004_15,8,3,EN,EN_004,RE,0 days 00:10:27.545000,0 days 00:10:28.345000,0 days 00:00:00.800000,ES_004_15
EN_004_16,8,3,EN,EN_004,RE,0 days 00:12:47.665000,0 days 00:12:48.715000,0 days 00:00:01.050000,ES_004_16
EN_004_22,8,3,EN,EN_004,RE,0 days 00:18:50.915000,0 days 00:18:51.725000,0 days 00:00:00.810000,ES_004_22
EN_004_23,8,3,EN,EN_004,RE,0 days 00:20:06.655000,0 days 00:20:07.915000,0 days 00:00:01.260000,ES_004_23
EN_004_25,8,3,EN,EN_004,RE,0 days 00:20:09.280000,0 days 00:20:09.930000,0 days 00:00:00.650000,ES_004_25
EN_004_26,8,3,EN,EN_004,RE,0 days 00:21:34.420000,0 days 00:21:35.510000,0 days 00:00:01.090000,ES_004_26
EN_004_30,8,3,EN,EN_004,RE,0 days 00:25:21.965000,0 days 00:25:23.875000,0 days 00:00:01.910000,ES_004_30
EN_004_32,8,3,EN,EN_004,RE,0 days 00:27:46.155000,0 days 00:27:46.895000,0 days 00:00:00.740000,ES_004_32
EN_004_34,8,3,EN,EN_004,RE,0 days 00:30:13.220000,0 days 00:30:15.550000,0 days 00:00:02.330000,ES_004_34
EN_004_37,8,3,EN,EN_004,RE,0 days 00:33:01.190000,0 days 00:33:01.750000,0 days 00:00:00.560000,ES_004_37
EN_004_39,8,3,EN,EN_004,RE,0 days 00:35:13.510000,0 days 00:35:14.630000,0 days 00:00:01.120000,ES_004_39
EN_004_42,8,3,EN,EN_004,RE,0 days 00:38:27.580000,0 days 00:38:30.030000,0 days 00:00:02.450000,ES_004_42
EN_004_43,8,3,EN,EN_004,RE,0 days 00:38:30.030000,0 days 00:38:31.560000,0 days 00:00:01.530000,ES_004_43
EN_004_45,8,3,EN,EN_004,RE,0 days 00:40:15.360000,0 days 00:40:16.370000,0 days 00:00:01.010000,ES_004_45
EN_004_46,8,3,EN,EN_004,RE,0 days 00:42:00.285000,0 days 00:42:03.225000,0 days 00:00:02.940000,ES_004_46
EN_004_1,7,7,EN,EN_004,RE,0 days 00:01:03.045000,0 days 00:01:03.935000,0 days 00:00:00.890000,ES_004_1
EN_004_2,7,7,EN,EN_004,RE,0 days 00:01:03.965000,0 days 00:01:05.405000,0 days 00:00:01.440000,ES_004_2
EN_004_4,7,7,EN,EN_004,RE,0 days 00:01:07.145000,0 days 00:01:09.195000,0 days 00:00:02.050000,ES_004_4
EN_004_5,7,7,EN,EN_004,RE,0 days 00:01:30.610000,0 days 00:01:33.830000,0 days 00:00:03.220000,ES_004_5
EN_004_7,7,7,EN,EN_004,RE,0 days 00:02:47.900000,0 days 00:02:48.740000,0 days 00:00:00.840000,ES_004_7
EN_004_9,7,7,EN,EN_004,RE,0 days 00:02:49.555000,0 days 00:02:50.065000,0 days 00:00:00.510000,ES_004_9
EN_004_10,7,7,EN,EN_004,RE,0 days 00:05:03.405000,0 days 00:05:05.645000,0 days 00:00:02.240000,ES_004_10
EN_004_11,7,7,EN,EN_004,RE,0 days 00:05:06.930000,0 days 00:05:09.680000,0 days 00:00:02.750000,ES_004_11
EN_004_12,7,7,EN,EN_004,RE,0 days 00:07:32.300000,0 days 00:07:35.180000,0 days 00:00:02.880000,ES_004_12
EN_004_14,7,7,EN,EN_004,RE,0 days 00:10:27.155000,0 days 00:10:27.605000,0 days 00:00:00.450000,ES_004_14
EN_004_17,7,7,EN,EN_004,RE,0 days 00:12:48.725000,0 days 00:12:51.005000,0 days 00:00:02.280000,ES_004_17
EN_004_18,7,7,EN,EN_004,RE,0 days 00:16:39.010000,0 days 00:16:42.340000,0 days 00:00:03.330000,ES_004_18
EN_004_19,7,7,EN,EN_004,RE,0 days 00:17:48.835000,0 days 00:17:50.135000,0 days 00:00:01.300000,ES_004_19
EN_004_20,7,7,EN,EN_004,RE,0 days 00:17:50.150000,0 days 00:17:52.320000,0 days 00:00:02.170000,ES_004_20
EN_004_21,7,7,EN,EN_004,RE,0 days 00:18:49.405000,0 days 00:18:50.985000,0 days 00:00:01.580000,ES_004_21
EN_004_24,7,7,EN,EN_004,RE,0 days 00:20:08.170000,0 days 00:20:09.280000,0 days 00:00:01.110000,ES_004_24
EN_004_27,7,7,EN,EN_004,RE,0 days 00:22:05.400000,0 days 00:22:06.660000,0 days 00:00:01.260000,ES_004_27
EN_004_28,7,7,EN,EN_004,RE,0 days 00:23:05.660000,0 days 00:23:06.960000,0 days 00:00:01.300000,ES_004_28
EN_004_29,7,7,EN,EN_004,RE,0 days 00:25:21.145000,0 days 00:25:22.215000,0 days 00:00:01.070000,ES_004_29
EN_004_31,7,7,EN,EN_004,RE,0 days 00:25:23.925000,0 days 00:25:26.075000,0 days 00:00:02.150000,ES_004_31
EN_004_33,7,7,EN,EN_004,RE,0 days 00:27:47.330000,0 days 00:27:51.080000,0 days 00:00:03.750000,ES_004_33
EN_004_35,7,7,EN,EN_004,RE,0 days 00:30:16.380000,0 days 00:30:17.860000,0 days 00:00:01.480000,ES_004_35
EN_004_36,7,7,EN,EN_004,RE,0 days 00:32:58.540000,0 days 00:33:01.190000,0 days 00:00:02.650000,ES_004_36
EN_004_38,7,7,EN,EN_004,RE,0 days 00:33:01.785000,0 days 00:33:02.325000,0 days 00:00:00.540000,ES_004_38
EN_004_40,7,7,EN,EN_004,RE,0 days 00:35:14.625000,0 days 00:35:17.715000,0 days 00:00:03.090000,ES_004_40
EN_004_41,7,7,EN,EN_004,RE,0 days 00:38:25.960000,0 days 00:38:27.590000,0 days 00:00:01.630000,ES_004_41
EN_004_44,7,7,EN,EN_004,RE,0 days 00:40:13.020000,0 days 00:40:15.350000,0 days 00:00:02.330000,ES_004_44
EN_004_47,7,7,EN,EN_004,RE,0 days 00:42:03.220000,0 days 00:42:03.870000,0 days 00:00:00.650000,ES_004_47
EN_004_48,7,7,EN,EN_004,RE,0 days 00:43:14.790000,0 days 00:43:16.960000,0 days 00:00:02.170000,ES_004_48
ES_005_2,9,8,ES,ES_005,OG,0 days 00:00:18.555000,0 days 00:00:19.735000,0 days 00:00:01.180000,EN_005_2
ES_005_3,9,8,ES,ES_005,OG,0 days 00:00:19.865000,0 days 00:00:21.365000,0 days 00:00:01.500000,EN_005_3
ES_005_4,9,8,ES,ES_005,OG,0 days 00:00:27.590000,0 days 00:00:28.450000,0 days 00:00:00.860000,EN_005_4
ES_005_5,9,8,ES,ES_005,OG,0 days 00:00:28.450000,0 days 00:00:32.400000,0 days 00:00:03.950000,EN_005_5
ES_005_6,9,8,ES,ES_005,OG,0 days 00:00:35.575000,0 days 00:00:37.275000,0 days 00:00:01.700000,EN_005_6
ES_005_7,9,8,ES,ES_005,OG,0 days 00:00:37.590000,0 days 00:00:40.210000,0 days 00:00:02.620000,EN_005_7
ES_005_8,9,8,ES,ES_005,OG,0 days 00:00:42.840000,0 days 00:00:44.420000,0 days 00:00:01.580000,EN_005_8
ES_005_9,9,8,ES,ES_005,OG,0 days 00:00:45.040000,0 days 00:00:46.700000,0 days 00:00:01.660000,EN_005_9
ES_005_10,9,8,ES,ES_005,OG,0 days 00:00:46.750000,0 days 00:00:49.230000,0 days 00:00:02.480000,EN_005_10
ES_005_11,9,8,ES,ES_005,OG,0 days 00:00:49.500000,0 days 00:00:51.350000,0 days 00:00:01.850000,EN_005_11
ES_005_12,9,8,ES,ES_005,OG,0 days 00:00:58.290000,0 days 00:01:00.550000,0 days 00:00:02.260000,EN_005_12
ES_005_15,9,8,ES,ES_005,OG,0 days 00:01:03.795000,0 days 00:01:04.795000,0 days 00:00:01,EN_005_15
ES_005_16,9,8,ES,ES_005,OG,0 days 00:01:05.290000,0 days 00:01:05.970000,0 days 00:00:00.680000,EN_005_16
ES_005_17,9,8,ES,ES_005,OG,0 days 00:01:06,0 days 00:01:06.710000,0 days 00:00:00.710000,EN_005_17
ES_005_18,9,8,ES,ES_005,OG,0 days 00:01:10.735000,0 days 00:01:12.385000,0 days 00:00:01.650000,EN_005_18
ES_005_19,9,8,ES,ES_005,OG,0 days 00:01:12.575000,0 days 00:01:13.675000,0 days 00:00:01.100000,EN_005_19
ES_005_20,9,8,ES,ES_005,OG,0 days 00:01:13.705000,0 days 00:01:14.865000,0 days 00:00:01.160000,EN_005_20
ES_005_22,9,8,ES,ES_005,OG,0 days 00:01:53.800000,0 days 00:01:55.110000,0 days 00:00:01.310000,EN_005_22
ES_005_23,9,8,ES,ES_005,OG,0 days 00:01:56.295000,0 days 00:01:57.275000,0 days 00:00:00.980000,EN_005_23
ES_005_24,9,8,ES,ES_005,OG,0 days 00:01:57.705000,0 days 00:01:58.975000,0 days 00:00:01.270000,EN_005_24
ES_005_25,9,8,ES,ES_005,OG,0 days 00:01:59.230000,0 days 00:02:00.310000,0 days 00:00:01.080000,EN_005_25
ES_005_26,9,8,ES,ES_005,OG,0 days 00:02:01.510000,0 days 00:02:03.030000,0 days 00:00:01.520000,EN_005_26
ES_005_27,9,8,ES,ES_005,OG,0 days 00:02:03.105000,0 days 00:02:04.265000,0 days 00:00:01.160000,EN_005_27
ES_005_28,9,8,ES,ES_005,OG,0 days 00:02:34.175000,0 days 00:02:36.175000,0 days 00:00:02,EN_005_28
ES_005_31,9,8,ES,ES_005,OG,0 days 00:03:38.585000,0 days 00:03:38.955000,0 days 00:00:00.370000,EN_005_31
ES_005_33,9,8,ES,ES_005,OG,0 days 00:03:50.030000,0 days 00:03:51.310000,0 days 00:00:01.280000,EN_005_33
ES_005_35,9,8,ES,ES_005,OG,0 days 00:05:16.540000,0 days 00:05:17.230000,0 days 00:00:00.690000,EN_005_35
ES_005_36,9,8,ES,ES_005,OG,0 days 00:05:17.230000,0 days 00:05:18.730000,0 days 00:00:01.500000,EN_005_36
ES_005_37,9,8,ES,ES_005,OG,0 days 00:05:37.655000,0 days 00:05:39.495000,0 days 00:00:01.840000,EN_005_37
ES_005_1,10,3,ES,ES_005,OG,0 days 00:00:08.930000,0 days 00:00:10.340000,0 days 00:00:01.410000,EN_005_1
ES_005_13,10,3,ES,ES_005,OG,0 days 00:01:00.660000,0 days 00:01:03.570000,0 days 00:00:02.910000,EN_005_13
ES_005_14,10,3,ES,ES_005,OG,0 days 00:01:03.625000,0 days 00:01:05.115000,0 days 00:00:01.490000,EN_005_14
ES_005_21,10,3,ES,ES_005,OG,0 days 00:01:14.885000,0 days 00:01:15.505000,0 days 00:00:00.620000,EN_005_21
ES_005_29,10,3,ES,ES_005,OG,0 days 00:02:36.305000,0 days 00:02:37.975000,0 days 00:00:01.670000,EN_005_29
ES_005_30,10,3,ES,ES_005,OG,0 days 00:03:37.530000,0 days 00:03:38.580000,0 days 00:00:01.050000,EN_005_30
ES_005_32,10,3,ES,ES_005,OG,0 days 00:03:38.960000,0 days 00:03:40.030000,0 days 00:00:01.070000,EN_005_32
ES_005_34,10,3,ES,ES_005,OG,0 days 00:03:51.550000,0 days 00:03:52.400000,0 days 00:00:00.850000,EN_005_34
ES_005_38,10,3,ES,ES_005,OG,0 days 00:05:40.285000,0 days 00:05:41.705000,0 days 00:00:01.420000,EN_005_38
EN_005_2,9,8,EN,EN_005,RE,0 days 00:00:46.670000,0 days 00:00:48.470000,0 days 00:00:01.800000,ES_005_2
EN_005_3,9,8,EN,EN_005,RE,0 days 00:01:54.550000,0 days 00:01:56.780000,0 days 00:00:02.230000,ES_005_3
EN_005_4,9,8,EN,EN_005,RE,0 days 00:02:49.735000,0 days 00:02:50.685000,0 days 00:00:00.950000,ES_005_4
EN_005_5,9,8,EN,EN_005,RE,0 days 00:02:51.305000,0 days 00:02:55.125000,0 days 00:00:03.820000,ES_005_5
EN_005_6,9,8,EN,EN_005,RE,0 days 00:03:55.075000,0 days 00:03:56.695000,0 days 00:00:01.620000,ES_005_6
EN_005_7,9,8,EN,EN_005,RE,0 days 00:03:57.040000,0 days 00:04:00.310000,0 days 00:00:03.270000,ES_005_7
EN_005_8,9,8,EN,EN_005,RE,0 days 00:05:20.745000,0 days 00:05:23.275000,0 days 00:00:02.530000,ES_005_8
EN_005_9,9,8,EN,EN_005,RE,0 days 00:05:23.305000,0 days 00:05:24.565000,0 days 00:00:01.260000,ES_005_9
EN_005_10,9,8,EN,EN_005,RE,0 days 00:06:08.350000,0 days 00:06:10.610000,0 days 00:00:02.260000,ES_005_10
EN_005_11,9,8,EN,EN_005,RE,0 days 00:06:10.665000,0 days 00:06:12.925000,0 days 00:00:02.260000,ES_005_11
EN_005_12,9,8,EN,EN_005,RE,0 days 00:09:41.755000,0 days 00:09:43.975000,0 days 00:00:02.220000,ES_005_12
EN_005_15,9,8,EN,EN_005,RE,0 days 00:10:44.595000,0 days 00:10:45.715000,0 days 00:00:01.120000,ES_005_15
EN_005_16,9,8,EN,EN_005,RE,0 days 00:11:14.680000,0 days 00:11:15.320000,0 days 00:00:00.640000,ES_005_16
EN_005_17,9,8,EN,EN_005,RE,0 days 00:11:15.345000,0 days 00:11:16.215000,0 days 00:00:00.870000,ES_005_17
EN_005_18,9,8,EN,EN_005,RE,0 days 00:13:10.365000,0 days 00:13:12.195000,0 days 00:00:01.830000,ES_005_18
EN_005_19,9,8,EN,EN_005,RE,0 days 00:14:40.475000,0 days 00:14:41.805000,0 days 00:00:01.330000,ES_005_19
EN_005_20,9,8,EN,EN_005,RE,0 days 00:14:42.045000,0 days 00:14:43.305000,0 days 00:00:01.260000,ES_005_20
EN_005_22,9,8,EN,EN_005,RE,0 days 00:18:45.840000,0 days 00:18:47.210000,0 days 00:00:01.370000,ES_005_22
EN_005_23,9,8,EN,EN_005,RE,0 days 00:18:47.690000,0 days 00:18:48.600000,0 days 00:00:00.910000,ES_005_23
EN_005_24,9,8,EN,EN_005,RE,0 days 00:18:49.140000,0 days 00:18:50.220000,0 days 00:00:01.080000,ES_005_24
EN_005_25,9,8,EN,EN_005,RE,0 days 00:18:50.295000,0 days 00:18:51.455000,0 days 00:00:01.160000,ES_005_25
EN_005_27,9,8,EN,EN_005,RE,0 days 00:19:40.265000,0 days 00:19:41.635000,0 days 00:00:01.370000,ES_005_27
EN_005_28,9,8,EN,EN_005,RE,0 days 00:22:32.215000,0 days 00:22:35.105000,0 days 00:00:02.890000,ES_005_28
EN_005_31,9,8,EN,EN_005,RE,0 days 00:25:26.535000,0 days 00:25:26.995000,0 days 00:00:00.460000,ES_005_31
EN_005_33,9,8,EN,EN_005,RE,0 days 00:26:40.370000,0 days 00:26:41.440000,0 days 00:00:01.070000,ES_005_33
EN_005_35,9,8,EN,EN_005,RE,0 days 00:30:53.890000,0 days 00:30:54.560000,0 days 00:00:00.670000,ES_005_35
EN_005_36,9,8,EN,EN_005,RE,0 days 00:30:54.780000,0 days 00:30:56.200000,0 days 00:00:01.420000,ES_005_36
EN_005_37,9,8,EN,EN_005,RE,0 days 00:31:56.405000,0 days 00:31:58.445000,0 days 00:00:02.040000,ES_005_37
EN_005_1,10,3,EN,EN_005,RE,0 days 00:00:15.380000,0 days 00:00:17.120000,0 days 00:00:01.740000,ES_005_1
EN_005_13,10,3,EN,EN_005,RE,0 days 00:10:41.860000,0 days 00:10:44.610000,0 days 00:00:02.750000,ES_005_13
EN_005_14,10,3,EN,EN_005,RE,0 days 00:10:44.640000,0 days 00:10:46.480000,0 days 00:00:01.840000,ES_005_14
EN_005_21,10,3,EN,EN_005,RE,0 days 00:14:43.310000,0 days 00:14:44.070000,0 days 00:00:00.760000,ES_005_21
EN_005_26,10,3,EN,EN_005,RE,0 days 00:19:38.415000,0 days 00:19:39.665000,0 days 00:00:01.250000,ES_005_26
EN_005_29,10,3,EN,EN_005,RE,0 days 00:22:35.105000,0 days 00:22:36.685000,0 days 00:00:01.580000,ES_005_29
EN_005_30,10,3,EN,EN_005,RE,0 days 00:25:25.700000,0 days 00:25:26.620000,0 days 00:00:00.920000,ES_005_30
