id,markup_value,tier_name,time_start,time_end,conv_id,trans_conv_id,lang_code,trans_lang_code,conv_audio_path,original_or_reenacted,participant_id_left,participant_id_right,participant_id_left_unique,participant_id_right_unique,trans_id,duration,audio_path
ES_004_#4,#4,Utterance,0 days 00:00:41.250000,0 days 00:00:46.050000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#4,0 days 00:00:04.800000,fragments-long/ES_004_#4.wav
ES_004_#5,#5,Utterance,0 days 00:00:53.690000,0 days 00:00:55.400000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#5,0 days 00:00:01.710000,fragments-long/ES_004_#5.wav
ES_004_#6,#6,Utterance,0 days 00:01:12.320000,0 days 00:01:14.570000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#6,0 days 00:00:02.250000,fragments-long/ES_004_#6.wav
ES_004_#7,#7,Utterance,0 days 00:01:22.500000,0 days 00:01:24.450000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#7,0 days 00:00:01.950000,fragments-long/ES_004_#7.wav
ES_004_#8,#8,Utterance,0 days 00:01:31.930000,0 days 00:01:34.840000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#8,0 days 00:00:02.910000,fragments-long/ES_004_#8.wav
ES_004_#9,#9,Utterance,0 days 00:01:37.610000,0 days 00:01:40.640000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#9,0 days 00:00:03.030000,fragments-long/ES_004_#9.wav
ES_004_#10,#10,Utterance,0 days 00:01:59.140000,0 days 00:02:01.690000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#10,0 days 00:00:02.550000,fragments-long/ES_004_#10.wav
ES_004_#11,#11,Utterance,0 days 00:02:10.070000,0 days 00:02:12.610000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#11,0 days 00:00:02.540000,fragments-long/ES_004_#11.wav
ES_004_#12,#12,Utterance,0 days 00:02:17.015000,0 days 00:02:17.975000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#12,0 days 00:00:00.960000,fragments-long/ES_004_#12.wav
ES_004_#13,#13,Utterance,0 days 00:02:19.010000,0 days 00:02:20.150000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#13,0 days 00:00:01.140000,fragments-long/ES_004_#13.wav
ES_004_#14,#14,Utterance,0 days 00:02:23.600000,0 days 00:02:24.550000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#14,0 days 00:00:00.950000,fragments-long/ES_004_#14.wav
ES_004_#15,#15,Utterance,0 days 00:02:37.080000,0 days 00:02:41.360000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#15,0 days 00:00:04.280000,fragments-long/ES_004_#15.wav
ES_004_#16,#16,Utterance,0 days 00:02:42.470000,0 days 00:02:46.960000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#16,0 days 00:00:04.490000,fragments-long/ES_004_#16.wav
ES_004_#17,#17,Utterance,0 days 00:03:33.010000,0 days 00:03:36.860000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#17,0 days 00:00:03.850000,fragments-long/ES_004_#17.wav
ES_004_#18,#18,Utterance,0 days 00:04:13.660000,0 days 00:04:16.800000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#18,0 days 00:00:03.140000,fragments-long/ES_004_#18.wav
ES_004_#19,#19,Utterance,0 days 00:04:30.780000,0 days 00:04:34.620000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#19,0 days 00:00:03.840000,fragments-long/ES_004_#19.wav
ES_004_#20,#20,Utterance,0 days 00:04:35.510000,0 days 00:04:40.230000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#20,0 days 00:00:04.720000,fragments-long/ES_004_#20.wav
ES_004_#21,#21,Utterance,0 days 00:04:44.405000,0 days 00:04:47.815000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#21,0 days 00:00:03.410000,fragments-long/ES_004_#21.wav
ES_004_#22,#22,Utterance,0 days 00:05:01.570000,0 days 00:05:04.090000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#22,0 days 00:00:02.520000,fragments-long/ES_004_#22.wav
ES_004_#23,#23,Utterance,0 days 00:06:20.575000,0 days 00:06:22.655000,ES_004,EN_004,ES,EN,recordings/ES_004.wav,OG,7,8,7,3,EN_004_#23,0 days 00:00:02.080000,fragments-long/ES_004_#23.wav
EN_004_#1,#1,Utterance,0 days 00:01:03.040000,0 days 00:01:09.200000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#1,0 days 00:00:06.160000,fragments-long/EN_004_#1.wav
EN_004_#2,#2,Utterance,0 days 00:01:30.610000,0 days 00:01:33.830000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#2,0 days 00:00:03.220000,fragments-long/EN_004_#2.wav
EN_004_#3,#3,Utterance,0 days 00:02:47,0 days 00:02:50.050000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#3,0 days 00:00:03.050000,fragments-long/EN_004_#3.wav
EN_004_#4,#4,Utterance,0 days 00:05:03.440000,0 days 00:05:09.680000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#4,0 days 00:00:06.240000,fragments-long/EN_004_#4.wav
EN_004_#5,#5,Utterance,0 days 00:07:32.300000,0 days 00:07:35.180000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#5,0 days 00:00:02.880000,fragments-long/EN_004_#5.wav
EN_004_#6,#6,Utterance,0 days 00:10:26.030000,0 days 00:10:28.270000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#6,0 days 00:00:02.240000,fragments-long/EN_004_#6.wav
EN_004_#7,#7,Utterance,0 days 00:12:47.650000,0 days 00:12:50.970000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#7,0 days 00:00:03.320000,fragments-long/EN_004_#7.wav
EN_004_#8,#8,Utterance,0 days 00:16:39.010000,0 days 00:16:42.340000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#8,0 days 00:00:03.330000,fragments-long/EN_004_#8.wav
EN_004_#9,#9,Utterance,0 days 00:17:48.870000,0 days 00:17:52.190000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#9,0 days 00:00:03.320000,fragments-long/EN_004_#9.wav
EN_004_#10,#10,Utterance,0 days 00:18:49.400000,0 days 00:18:51.700000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#10,0 days 00:00:02.300000,fragments-long/EN_004_#10.wav
EN_004_#11,#11,Utterance,0 days 00:20:06.670000,0 days 00:20:09.930000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#11,0 days 00:00:03.260000,fragments-long/EN_004_#11.wav
EN_004_#12,#12,Utterance,0 days 00:21:34.420000,0 days 00:21:35.510000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#12,0 days 00:00:01.090000,fragments-long/EN_004_#12.wav
EN_004_#13,#13,Utterance,0 days 00:22:05.400000,0 days 00:22:06.660000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#13,0 days 00:00:01.260000,fragments-long/EN_004_#13.wav
EN_004_#14,#14,Utterance,0 days 00:23:05.660000,0 days 00:23:06.960000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#14,0 days 00:00:01.300000,fragments-long/EN_004_#14.wav
EN_004_#15,#15,Utterance,0 days 00:25:21.160000,0 days 00:25:26.080000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#15,0 days 00:00:04.920000,fragments-long/EN_004_#15.wav
EN_004_#16,#16,Utterance,0 days 00:27:46.140000,0 days 00:27:51.100000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#16,0 days 00:00:04.960000,fragments-long/EN_004_#16.wav
EN_004_#17,#17,Utterance,0 days 00:30:13.230000,0 days 00:30:17.840000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#17,0 days 00:00:04.610000,fragments-long/EN_004_#17.wav
EN_004_#18,#18,Utterance,0 days 00:32:58.490000,0 days 00:33:02.380000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#18,0 days 00:00:03.890000,fragments-long/EN_004_#18.wav
EN_004_#19,#19,Utterance,0 days 00:35:13.520000,0 days 00:35:18.770000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#19,0 days 00:00:05.250000,fragments-long/EN_004_#19.wav
EN_004_#20,#20,Utterance,0 days 00:38:25.960000,0 days 00:38:31.530000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#20,0 days 00:00:05.570000,fragments-long/EN_004_#20.wav
EN_004_#21,#21,Utterance,0 days 00:40:13.030000,0 days 00:40:16.280000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#21,0 days 00:00:03.250000,fragments-long/EN_004_#21.wav
EN_004_#22,#22,Utterance,0 days 00:42:00.270000,0 days 00:42:03.870000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#22,0 days 00:00:03.600000,fragments-long/EN_004_#22.wav
EN_004_#23,#23,Utterance,0 days 00:43:14.790000,0 days 00:43:16.960000,EN_004,ES_004,EN,ES,recordings/EN_004.wav,RE,7,8,7,3,ES_004_#23,0 days 00:00:02.170000,fragments-long/EN_004_#23.wav
ES_005_#1,#1,Utterance,0 days 00:00:08.930000,0 days 00:00:10.340000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#1,0 days 00:00:01.410000,fragments-long/ES_005_#1.wav
ES_005_#2,#2,Utterance,0 days 00:00:18.555000,0 days 00:00:19.735000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#2,0 days 00:00:01.180000,fragments-long/ES_005_#2.wav
ES_005_#3,#3,Utterance,0 days 00:00:19.865000,0 days 00:00:21.365000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#3,0 days 00:00:01.500000,fragments-long/ES_005_#3.wav
ES_005_#4,#4,Utterance,0 days 00:00:27.625000,0 days 00:00:32.415000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#4,0 days 00:00:04.790000,fragments-long/ES_005_#4.wav
ES_005_#5,#5,Utterance,0 days 00:00:35.570000,0 days 00:00:40.210000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#5,0 days 00:00:04.640000,fragments-long/ES_005_#5.wav
ES_005_#6,#6,Utterance,0 days 00:00:42.830000,0 days 00:00:46.720000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#6,0 days 00:00:03.890000,fragments-long/ES_005_#6.wav
ES_005_#7,#7,Utterance,0 days 00:00:46.740000,0 days 00:00:51.350000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#7,0 days 00:00:04.610000,fragments-long/ES_005_#7.wav
ES_005_#8,#8,Utterance,0 days 00:00:54.500000,0 days 00:01:00.560000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#8,0 days 00:00:06.060000,fragments-long/ES_005_#8.wav
ES_005_#9,#9,Utterance,0 days 00:01:00.670000,0 days 00:01:05.110000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#9,0 days 00:00:04.440000,fragments-long/ES_005_#9.wav
ES_005_#10,#10,Utterance,0 days 00:01:05.290000,0 days 00:01:06.630000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#10,0 days 00:00:01.340000,fragments-long/ES_005_#10.wav
ES_005_#12,#12,Utterance,0 days 00:01:09.955000,0 days 00:01:12.395000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#12,0 days 00:00:02.440000,fragments-long/ES_005_#12.wav
ES_005_#13,#13,Utterance,0 days 00:01:12.575000,0 days 00:01:15.495000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#13,0 days 00:00:02.920000,fragments-long/ES_005_#13.wav
ES_005_#14,#14,Utterance,0 days 00:01:53.810000,0 days 00:01:58.990000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#14,0 days 00:00:05.180000,fragments-long/ES_005_#14.wav
ES_005_#15,#15,Utterance,0 days 00:02:01.510000,0 days 00:02:04.010000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#15,0 days 00:00:02.500000,fragments-long/ES_005_#15.wav
ES_005_#16,#16,Utterance,0 days 00:02:34.170000,0 days 00:02:37.960000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#16,0 days 00:00:03.790000,fragments-long/ES_005_#16.wav
ES_005_#17,#17,Utterance,0 days 00:03:37.535000,0 days 00:03:39.945000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#17,0 days 00:00:02.410000,fragments-long/ES_005_#17.wav
ES_005_#18,#18,Utterance,0 days 00:03:49.940000,0 days 00:03:52.360000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#18,0 days 00:00:02.420000,fragments-long/ES_005_#18.wav
ES_005_#19,#19,Utterance,0 days 00:05:16.540000,0 days 00:05:18.720000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#19,0 days 00:00:02.180000,fragments-long/ES_005_#19.wav
ES_005_#20,#20,Utterance,0 days 00:05:37.630000,0 days 00:05:41.740000,ES_005,EN_005,ES,EN,recordings/ES_005.wav,OG,10,9,3,8,EN_005_#20,0 days 00:00:04.110000,fragments-long/ES_005_#20.wav
EN_005_#1,#1,Utterance,0 days 00:00:15.380000,0 days 00:00:17.120000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#1,0 days 00:00:01.740000,fragments-long/EN_005_#1.wav
EN_005_#2,#2,Utterance,0 days 00:00:46.670000,0 days 00:00:48.470000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#2,0 days 00:00:01.800000,fragments-long/EN_005_#2.wav
EN_005_#3,#3,Utterance,0 days 00:01:54.550000,0 days 00:01:56.780000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#3,0 days 00:00:02.230000,fragments-long/EN_005_#3.wav
EN_005_#4,#4,Utterance,0 days 00:02:49.750000,0 days 00:02:55.150000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#4,0 days 00:00:05.400000,fragments-long/EN_005_#4.wav
EN_005_#5,#5,Utterance,0 days 00:03:55.080000,0 days 00:04:00.300000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#5,0 days 00:00:05.220000,fragments-long/EN_005_#5.wav
EN_005_#6,#6,Utterance,0 days 00:05:20.740000,0 days 00:05:24.520000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#6,0 days 00:00:03.780000,fragments-long/EN_005_#6.wav
EN_005_#7,#7,Utterance,0 days 00:06:08.360000,0 days 00:06:12.930000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#7,0 days 00:00:04.570000,fragments-long/EN_005_#7.wav
EN_005_#8,#8,Utterance,0 days 00:09:38.105000,0 days 00:09:43.975000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#8,0 days 00:00:05.870000,fragments-long/EN_005_#8.wav
EN_005_#9,#9,Utterance,0 days 00:10:41.840000,0 days 00:10:46.490000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#9,0 days 00:00:04.650000,fragments-long/EN_005_#9.wav
EN_005_#10,#10,Utterance,0 days 00:11:14.690000,0 days 00:11:16.200000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#10,0 days 00:00:01.510000,fragments-long/EN_005_#10.wav
EN_005_#12,#12,Utterance,0 days 00:13:09.430000,0 days 00:13:12.190000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#12,0 days 00:00:02.760000,fragments-long/EN_005_#12.wav
EN_005_#13,#13,Utterance,0 days 00:14:40.470000,0 days 00:14:44.030000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#13,0 days 00:00:03.560000,fragments-long/EN_005_#13.wav
EN_005_#14,#14,Utterance,0 days 00:18:45.850000,0 days 00:18:51.440000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#14,0 days 00:00:05.590000,fragments-long/EN_005_#14.wav
EN_005_#15,#15,Utterance,0 days 00:19:38.410000,0 days 00:19:41.610000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#15,0 days 00:00:03.200000,fragments-long/EN_005_#15.wav
EN_005_#16,#16,Utterance,0 days 00:22:32.180000,0 days 00:22:36.620000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#16,0 days 00:00:04.440000,fragments-long/EN_005_#16.wav
EN_005_#17,#17,Utterance,0 days 00:25:25.710000,0 days 00:25:28,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#17,0 days 00:00:02.290000,fragments-long/EN_005_#17.wav
EN_005_#18,#18,Utterance,0 days 00:26:40.370000,0 days 00:26:42.430000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#18,0 days 00:00:02.060000,fragments-long/EN_005_#18.wav
EN_005_#19,#19,Utterance,0 days 00:30:53.880000,0 days 00:30:56.270000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#19,0 days 00:00:02.390000,fragments-long/EN_005_#19.wav
EN_005_#20,#20,Utterance,0 days 00:31:56.400000,0 days 00:32:01.300000,EN_005,ES_005,EN,ES,recordings/EN_005.wav,RE,10,9,3,8,ES_005_#20,0 days 00:00:04.900000,fragments-long/EN_005_#20.wav
ES_006_#1,#1,Utterance,0 days 00:00:53.660000,0 days 00:00:55.350000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#1,0 days 00:00:01.690000,fragments-long/ES_006_#1.wav
ES_006_#2,#2,Utterance,0 days 00:01:31.490000,0 days 00:01:32.610000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#2,0 days 00:00:01.120000,fragments-long/ES_006_#2.wav
ES_006_#3,#3,Utterance,0 days 00:02:26.130000,0 days 00:02:29.300000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#3,0 days 00:00:03.170000,fragments-long/ES_006_#3.wav
ES_006_#4,#4,Utterance,0 days 00:02:54.145000,0 days 00:02:55.425000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#4,0 days 00:00:01.280000,fragments-long/ES_006_#4.wav
ES_006_#5,#5,Utterance,0 days 00:03:31.600000,0 days 00:03:33.060000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#5,0 days 00:00:01.460000,fragments-long/ES_006_#5.wav
ES_006_#6,#6,Utterance,0 days 00:04:19.820000,0 days 00:04:22.370000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#6,0 days 00:00:02.550000,fragments-long/ES_006_#6.wav
ES_006_#7,#7,Utterance,0 days 00:05:22.600000,0 days 00:05:24.460000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#7,0 days 00:00:01.860000,fragments-long/ES_006_#7.wav
ES_006_#8,#8,Utterance,0 days 00:06:40.900000,0 days 00:06:45.310000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#8,0 days 00:00:04.410000,fragments-long/ES_006_#8.wav
ES_006_#9,#9,Utterance,0 days 00:07:11.825000,0 days 00:07:13.625000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#9,0 days 00:00:01.800000,fragments-long/ES_006_#9.wav
ES_006_#10,#10,Utterance,0 days 00:07:37.020000,0 days 00:07:41.940000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#10,0 days 00:00:04.920000,fragments-long/ES_006_#10.wav
ES_006_#11,#11,Utterance,0 days 00:09:17.865000,0 days 00:09:22.145000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#11,0 days 00:00:04.280000,fragments-long/ES_006_#11.wav
ES_006_#12,#12,Utterance,0 days 00:10:56.310000,0 days 00:11:00.780000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#12,0 days 00:00:04.470000,fragments-long/ES_006_#12.wav
ES_006_#13,#13,Utterance,0 days 00:12:30.500000,0 days 00:12:34.630000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#13,0 days 00:00:04.130000,fragments-long/ES_006_#13.wav
ES_006_#14,#14,Utterance,0 days 00:14:47.900000,0 days 00:14:51.540000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#14,0 days 00:00:03.640000,fragments-long/ES_006_#14.wav
ES_006_#15,#15,Utterance,0 days 00:17:01.650000,0 days 00:17:06.440000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#15,0 days 00:00:04.790000,fragments-long/ES_006_#15.wav
ES_006_#16,#16,Utterance,0 days 00:18:08.870000,0 days 00:18:13.900000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#16,0 days 00:00:05.030000,fragments-long/ES_006_#16.wav
ES_006_#17,#17,Utterance,0 days 00:19:18.010000,0 days 00:19:21.260000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#17,0 days 00:00:03.250000,fragments-long/ES_006_#17.wav
ES_006_#18,#18,Utterance,0 days 00:21:06.440000,0 days 00:21:10.490000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#18,0 days 00:00:04.050000,fragments-long/ES_006_#18.wav
ES_006_#19,#19,Utterance,0 days 00:21:51.560000,0 days 00:21:57.480000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#19,0 days 00:00:05.920000,fragments-long/ES_006_#19.wav
ES_006_#20,#20,Utterance,0 days 00:22:46.466000,0 days 00:22:51.296000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#20,0 days 00:00:04.830000,fragments-long/ES_006_#20.wav
ES_006_#21,#21,Utterance,0 days 00:24:43.590000,0 days 00:24:45.980000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#21,0 days 00:00:02.390000,fragments-long/ES_006_#21.wav
ES_006_#22,#22,Utterance,0 days 00:26:16.560000,0 days 00:26:20.220000,ES_006,EN_006,ES,EN,recordings/ES_006.wav,RE,12,11,3,9,EN_006_#22,0 days 00:00:03.660000,fragments-long/ES_006_#22.wav
EN_006_#1,#1,Utterance,0 days 00:00:03.270000,0 days 00:00:04.920000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#1,0 days 00:00:01.650000,fragments-long/EN_006_#1.wav
EN_006_#2,#2,Utterance,0 days 00:00:05.750000,0 days 00:00:06.540000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#2,0 days 00:00:00.790000,fragments-long/EN_006_#2.wav
EN_006_#3,#3,Utterance,0 days 00:00:06.670000,0 days 00:00:09.710000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#3,0 days 00:00:03.040000,fragments-long/EN_006_#3.wav
EN_006_#4,#4,Utterance,0 days 00:00:11.205000,0 days 00:00:12.385000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#4,0 days 00:00:01.180000,fragments-long/EN_006_#4.wav
EN_006_#5,#5,Utterance,0 days 00:00:18.900000,0 days 00:00:21.040000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#5,0 days 00:00:02.140000,fragments-long/EN_006_#5.wav
EN_006_#6,#6,Utterance,0 days 00:00:26.955000,0 days 00:00:30.005000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#6,0 days 00:00:03.050000,fragments-long/EN_006_#6.wav
EN_006_#7,#7,Utterance,0 days 00:00:46.585000,0 days 00:00:48.345000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#7,0 days 00:00:01.760000,fragments-long/EN_006_#7.wav
EN_006_#8,#8,Utterance,0 days 00:00:59.510000,0 days 00:01:01.510000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#8,0 days 00:00:02,fragments-long/EN_006_#8.wav
EN_006_#9,#9,Utterance,0 days 00:01:01.805000,0 days 00:01:02.935000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#9,0 days 00:00:01.130000,fragments-long/EN_006_#9.wav
EN_006_#10,#10,Utterance,0 days 00:01:03.065000,0 days 00:01:07.315000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#10,0 days 00:00:04.250000,fragments-long/EN_006_#10.wav
EN_006_#11,#11,Utterance,0 days 00:01:13.215000,0 days 00:01:19.035000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#11,0 days 00:00:05.820000,fragments-long/EN_006_#11.wav
EN_006_#12,#12,Utterance,0 days 00:01:45.040000,0 days 00:01:48.490000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#12,0 days 00:00:03.450000,fragments-long/EN_006_#12.wav
EN_006_#13,#13,Utterance,0 days 00:01:48.510000,0 days 00:01:52.350000,EN_006,ES_006,EN,ES,recordings/EN_006.wav,OG,12,11,3,9,ES_006_#13,0 days 00:00:03.840000,fragments-long/EN_006_#13.wav
